datetime_utc,price_usd
2025-08-01T14:04:29.259000+00:00,3844.883487117902
2025-08-01T15:01:56.672000+00:00,3894.896882795446
2025-08-01T16:05:40.341000+00:00,3868.4309328844142
2025-08-01T17:09:25.637000+00:00,3827.3277237112543
2025-08-01T18:04:12.028000+00:00,3827.5077985969956
2025-08-01T19:09:22.327000+00:00,3798.1009523413063
2025-08-01T20:08:33.555000+00:00,3768.241629999954
2025-08-01T21:06:50.723000+00:00,3797.500403037612
2025-08-01T22:04:21.427000+00:00,3788.9441015855823
2025-08-01T23:01:48.844000+00:00,3705.1153169376375
2025-08-02T00:08:35.386000+00:00,3737.4021870121737
2025-08-02T01:08:55.978000+00:00,3771.373698153151
2025-08-02T02:04:04.410000+00:00,3765.779476552254
2025-08-02T03:04:17.341000+00:00,3775.4680840526266
2025-08-02T04:03:40.249000+00:00,3777.1194401021867
2025-08-02T05:01:23.930000+00:00,3780.073605732844
2025-08-02T06:08:49.022000+00:00,3768.494470176777
2025-08-02T07:04:35.164000+00:00,3727.8022142551845
2025-08-02T08:05:00.397000+00:00,3770.6665512100312
2025-08-02T09:03:53.341000+00:00,3741.650741387621
2025-08-02T10:09:08.405000+00:00,3739.5140747791247
2025-08-02T11:04:56.697000+00:00,3740.5170585882843
2025-08-02T12:09:15.918000+00:00,3751.8015733862626
2025-08-02T13:08:38.516000+00:00,3756.54646337831
2025-08-02T14:06:20.883000+00:00,3761.5062211914606
2025-08-02T15:06:33.498000+00:00,3730.439960722151
2025-08-02T16:08:55.422000+00:00,3708.1444619029353
2025-08-02T17:04:42.104000+00:00,3709.2174376182356
2025-08-02T18:08:51.170000+00:00,3665.8154967619344
2025-08-02T19:08:44.856000+00:00,3627.187188064294
2025-08-02T20:04:40.043000+00:00,3635.978048048987
2025-08-02T21:07:55.069000+00:00,3668.220379838227
2025-08-02T22:04:36.889000+00:00,3657.913337836858
2025-08-02T23:09:33.722000+00:00,3655.45019317167
2025-08-03T00:04:41.272000+00:00,3636.145694405996
2025-08-03T01:00:49.686000+00:00,3646.4711181064404
2025-08-03T02:08:51.209000+00:00,3664.49474886656
2025-08-03T03:07:43.172000+00:00,3690.039611171826
2025-08-03T04:08:51.911000+00:00,3695.1736433137266
2025-08-03T05:08:45.586000+00:00,3690.5661502804373
2025-08-03T06:08:48.014000+00:00,3691.9962626192696
2025-08-03T07:04:50.745000+00:00,3686.115914551462
2025-08-03T08:04:46.650000+00:00,3702.5281521142915
2025-08-03T09:07:39.137000+00:00,3709.4939999267644
2025-08-03T10:08:46.024000+00:00,3714.444770987664
2025-08-03T11:09:02.465000+00:00,3730.500436160055
2025-08-03T12:09:43.675000+00:00,3735.842038328407
2025-08-03T13:08:32.805000+00:00,3745.736598208647
2025-08-03T14:09:35.819000+00:00,3743.443331359482
2025-08-03T15:09:20.776000+00:00,3722.295211520003
2025-08-03T16:09:55.517000+00:00,3725.456444651548
2025-08-03T17:04:54.787000+00:00,3740.179759493779
2025-08-03T18:07:10.099000+00:00,3738.058541787371
2025-08-03T19:08:50.138000+00:00,3743.9070887948883
2025-08-03T20:00:17.642000+00:00,3746.831543633312
2025-08-03T21:08:19.423000+00:00,3741.0843004135845
2025-08-03T22:09:12.859000+00:00,3754.208116346212
2025-08-03T23:04:58.481000+00:00,3753.282319483382
2025-08-04T00:03:42.501000+00:00,3749.2094630275674
2025-08-04T01:03:38.063000+00:00,3800.9402626459278
2025-08-04T02:08:52.947000+00:00,3789.679147185291
2025-08-04T03:02:20.387000+00:00,3819.7741834350486
2025-08-04T04:04:47.238000+00:00,3812.382733850162
2025-08-04T05:09:00.738000+00:00,3793.1331432377856
2025-08-04T06:07:18.188000+00:00,3788.9406399700047
2025-08-04T07:05:12.126000+00:00,3790.345021759049
2025-08-04T08:03:49.123000+00:00,3802.923219873129
2025-08-04T09:09:14.407000+00:00,3805.8981661130456
2025-08-04T10:09:24.797000+00:00,3800.3953751500317
2025-08-04T11:03:52.037000+00:00,3813.9782747607733
2025-08-04T12:04:49.927000+00:00,3810.572635432538
2025-08-04T13:07:04.894000+00:00,3826.1053115044915
2025-08-04T14:02:26.469000+00:00,3874.3656569301183
2025-08-04T15:09:00.715000+00:00,3897.7114516420984
2025-08-04T16:02:56.908000+00:00,3908.8582015385396
2025-08-04T17:04:54.310000+00:00,3951.4888115786334
2025-08-04T18:04:26.083000+00:00,3946.3630813132727
2025-08-04T19:09:54.191000+00:00,3938.9751539038098
2025-08-04T20:04:51.925000+00:00,3933.089291492415
2025-08-04T21:08:51.052000+00:00,3968.322890354754
2025-08-04T22:09:11.319000+00:00,3977.156785797682
2025-08-04T23:04:49.413000+00:00,4004.4287766594784
2025-08-05T00:02:27.775000+00:00,3985.679491598881
2025-08-05T01:04:07.785000+00:00,3968.2660265440622
2025-08-05T02:09:42.006000+00:00,3947.601328320975
2025-08-05T03:09:22.752000+00:00,3942.615217465943
2025-08-05T04:08:50.371000+00:00,3911.452118137119
2025-08-05T05:04:34.910000+00:00,3909.7149614763653
2025-08-05T06:04:45.113000+00:00,3926.431897066384
2025-08-05T07:04:30.736000+00:00,3906.107599580612
2025-08-05T08:04:31.909000+00:00,3870.0625522825985
2025-08-05T09:09:33.242000+00:00,3894.736071297734
2025-08-05T10:09:35.462000+00:00,3919.055469896879
2025-08-05T11:09:32.693000+00:00,3930.7974856255355
2025-08-05T12:04:30.522000+00:00,3933.5077961093198
2025-08-05T13:10:29.270000+00:00,3889.626037359583
2025-08-05T14:00:41.272000+00:00,3914.3686240916604
