datetime_utc,price_usd
2025-08-01T14:00:40.363000+00:00,3952.091291219043
2025-08-01T15:00:50.397000+00:00,4007.0766545328443
2025-08-01T16:09:24.705000+00:00,3981.9905073392365
2025-08-01T17:09:30.399000+00:00,3938.1499156230907
2025-08-01T18:09:40.740000+00:00,3918.5106776679554
2025-08-01T19:09:41.469000+00:00,3910.09467136069
2025-08-01T20:09:41.477000+00:00,3886.9218763143895
2025-08-01T21:09:35.638000+00:00,3909.907739371166
2025-08-01T22:09:25.161000+00:00,3895.1080165565863
2025-08-01T23:09:25.023000+00:00,3809.5894325115305
2025-08-02T00:09:43.417000+00:00,3849.279554306667
2025-08-02T01:09:30.160000+00:00,3872.9236117045343
2025-08-02T02:09:30.811000+00:00,3874.7059028384842
2025-08-02T03:09:20.506000+00:00,3885.4372897322783
2025-08-02T04:09:26.103000+00:00,3886.7563387159503
2025-08-02T05:09:19.243000+00:00,3890.1245321309557
2025-08-02T06:09:31.050000+00:00,3874.2799857431005
2025-08-02T07:09:24.003000+00:00,3833.8739614899637
2025-08-02T08:09:22.125000+00:00,3877.0013629463565
2025-08-02T09:09:16.622000+00:00,3847.287582959524
2025-08-02T10:09:22.386000+00:00,3849.077473218603
2025-08-02T11:09:08.594000+00:00,3846.445009239958
2025-08-02T12:09:05.731000+00:00,3862.2588375721793
2025-08-02T13:09:14.277000+00:00,3866.457900069385
2025-08-02T14:09:20.128000+00:00,3866.172898984381
2025-08-02T15:09:29.106000+00:00,3835.2104015034633
2025-08-02T16:09:21.488000+00:00,3812.667804350758
2025-08-02T17:09:40.689000+00:00,3820.4981752067733
2025-08-02T18:09:10.451000+00:00,3771.626573730247
2025-08-02T19:09:24.311000+00:00,3729.9079051919302
2025-08-02T20:09:21.066000+00:00,3730.4112294784154
2025-08-02T21:09:13.509000+00:00,3779.268761686931
2025-08-02T22:09:27.369000+00:00,3759.3946133783934
2025-08-02T23:09:21.596000+00:00,3756.1698297122584
2025-08-03T00:09:19.191000+00:00,3742.077684911955
2025-08-03T01:09:11.711000+00:00,3748.1040915991393
2025-08-03T02:09:04.363000+00:00,3765.335135838519
2025-08-03T03:09:24.957000+00:00,3790.566149856905
2025-08-03T04:08:55.975000+00:00,3798.712012936591
2025-08-03T05:09:08.591000+00:00,3793.6822384389848
2025-08-03T06:09:09.801000+00:00,3796.818736342221
2025-08-03T07:09:14.872000+00:00,3793.391719592086
2025-08-03T08:09:03.822000+00:00,3807.9204105858703
2025-08-03T09:09:15.579000+00:00,3813.9957891152912
2025-08-03T10:09:12.022000+00:00,3816.1169303489214
2025-08-03T11:09:34.350000+00:00,3841.9210894792286
2025-08-03T12:09:21.787000+00:00,3839.3114371753654
2025-08-03T13:09:00.159000+00:00,3844.2459278644114
2025-08-03T14:09:14.534000+00:00,3850.1027006101285
2025-08-03T15:09:07.577000+00:00,3827.09780916642
2025-08-03T16:09:38.250000+00:00,3827.1483716376983
2025-08-03T17:05:25.706000+00:00,3846.0094605077866
2025-08-03T18:05:31.049000+00:00,3842.53953607527
2025-08-03T19:05:37.231000+00:00,3850.4878955748286
2025-08-03T20:04:56.916000+00:00,3851.5746522696913
2025-08-03T21:04:56.479000+00:00,3851.5696689184
2025-08-03T22:05:32.183000+00:00,3859.5806643420083
2025-08-03T23:04:55.992000+00:00,3859.8536672877913
2025-08-04T00:04:58.360000+00:00,3857.4549869961734
2025-08-04T01:05:24.364000+00:00,3907.0281882292657
2025-08-04T02:04:54.709000+00:00,3898.442832294342
2025-08-04T03:04:55.318000+00:00,3933.3952146237225
2025-08-04T04:09:24.871000+00:00,3924.5610598111816
2025-08-04T05:09:15.796000+00:00,3900.508731186959
2025-08-04T06:01:33.171000+00:00,3892.464280227417
2025-08-04T07:01:42.901000+00:00,3902.4579549493933
2025-08-04T08:01:33.081000+00:00,3913.219110195805
2025-08-04T09:01:32.077000+00:00,3914.0827022826174
2025-08-04T10:01:38.277000+00:00,3910.5482904712794
2025-08-04T11:01:28.807000+00:00,3925.2769830784678
2025-08-04T12:01:33.025000+00:00,3918.965462928689
2025-08-04T13:01:42.158000+00:00,3931.0547247416102
2025-08-04T14:01:35.700000+00:00,3969.064242739306
2025-08-04T15:05:45.225000+00:00,4008.5245051959187
2025-08-04T16:06:10.446000+00:00,4023.0859320741
2025-08-04T17:07:31.380000+00:00,4063.9687818664574
2025-08-04T18:06:29.874000+00:00,4055.6273772193786
2025-08-04T19:06:29.852000+00:00,4049.219953845065
2025-08-04T20:06:26.886000+00:00,4041.5397856579066
2025-08-04T21:07:52.456000+00:00,4079.9704862652447
2025-08-04T22:07:03.741000+00:00,4091.6293861148206
2025-08-04T23:07:09.448000+00:00,4111.070335562581
2025-08-05T00:05:29.405000+00:00,4097.378396139124
2025-08-05T01:07:40.600000+00:00,4072.3506861686583
2025-08-05T02:06:26.071000+00:00,4058.851956656311
2025-08-05T03:05:16.493000+00:00,4050.5733566491986
2025-08-05T04:04:41.065000+00:00,4024.780661867409
2025-08-05T05:04:54.196000+00:00,4019.580072783343
2025-08-05T06:05:46.859000+00:00,4038.011990287236
2025-08-05T07:04:51.018000+00:00,4019.3149908885343
2025-08-05T08:04:51.805000+00:00,3979.784735234961
2025-08-05T09:05:40.953000+00:00,4003.609470954047
2025-08-05T10:05:36.973000+00:00,4032.0449827820016
2025-08-05T11:06:42.647000+00:00,4057.376614315433
2025-08-05T12:05:42.466000+00:00,4039.557620343916
2025-08-05T13:06:27.056000+00:00,4000.430659180315
2025-08-05T14:05:30.692000+00:00,4020.8440321574853
2025-08-05T15:05:38.576000+00:00,3930.1172413721706
2025-08-05T16:07:35.218000+00:00,3927.073966408977
2025-08-05T17:07:22.835000+00:00,3943.623927129163
2025-08-05T18:06:42.189000+00:00,3974.131588264749
2025-08-05T19:06:27.573000+00:00,3953.114316608158
2025-08-05T20:06:29.063000+00:00,3933.3707942728483
2025-08-05T21:07:12.639000+00:00,3940.6777435867066
2025-08-05T22:06:24.079000+00:00,3937.6817786184847
2025-08-05T23:06:23.203000+00:00,3962.8568296371513
2025-08-06T00:06:42.391000+00:00,3980.1354259853274
2025-08-06T01:06:04.583000+00:00,3936.4791548305566
2025-08-06T02:06:21.952000+00:00,3955.844406770822
2025-08-06T03:05:42.604000+00:00,3957.5025349739117
2025-08-06T04:05:57.967000+00:00,3949.86407921258
2025-08-06T05:06:04.377000+00:00,3939.1469523537594
2025-08-06T06:07:36.004000+00:00,4003.3415167184257
2025-08-06T07:05:50.148000+00:00,4005.9922273319035
2025-08-06T08:06:41.468000+00:00,4012.307204388749
2025-08-06T09:06:17.180000+00:00,3991.3085229351955
2025-08-06T10:05:14.021000+00:00,3997.161812281196
2025-08-06T11:06:23.487000+00:00,3984.411920726508
2025-08-06T12:06:59.244000+00:00,3989.289767348398
2025-08-06T13:05:14.677000+00:00,3948.3920877195433
2025-08-06T14:04:59.114000+00:00,3967.254775612948
2025-08-06T15:06:10.599000+00:00,4007.098643235166
2025-08-06T16:06:49.964000+00:00,4043.035822225847
2025-08-06T17:04:59.786000+00:00,4023.5135282942983
2025-08-06T18:06:22.016000+00:00,4057.472762391491
2025-08-06T19:05:58.139000+00:00,4050.327194249468
2025-08-06T20:06:49.257000+00:00,4056.4247148235672
2025-08-06T21:08:41.554000+00:00,4055.76204025838
2025-08-06T22:07:54.535000+00:00,4043.7842037476166
2025-08-06T23:08:18.298000+00:00,4056.2674101376883
2025-08-07T00:09:09.703000+00:00,4059.6664864948402
2025-08-07T01:09:08.895000+00:00,4049.2025398467467
2025-08-07T02:09:40.700000+00:00,4042.1909376762774
2025-08-07T03:07:39.472000+00:00,4035.6773556185626
2025-08-07T04:08:19.716000+00:00,4034.2889733103866
2025-08-07T05:08:31.863000+00:00,4038.645187421092
2025-08-07T06:08:40.937000+00:00,4067.380489387734
2025-08-07T07:08:26.170000+00:00,4072.495804094085
2025-08-07T08:08:23.577000+00:00,4077.627995766554
2025-08-07T09:08:51.274000+00:00,4101.850598133966
2025-08-07T10:08:47.218000+00:00,4109.876052979191
2025-08-07T11:09:00.399000+00:00,4209.264340277102
2025-08-07T12:08:53.835000+00:00,4222.045529897181
2025-08-07T13:08:59.657000+00:00,4238.336540099516
2025-08-07T14:08:57.725000+00:00,4247.957527062069
2025-08-07T15:08:56.784000+00:00,4211.562856551268
2025-08-07T16:09:07.161000+00:00,4228.044695200927
2025-08-07T17:09:05.113000+00:00,4208.942364862376
2025-08-07T18:08:56.785000+00:00,4218.65718392264
2025-08-07T19:08:56.278000+00:00,4217.691862557128
2025-08-07T20:08:58.974000+00:00,4258.658816530016
2025-08-07T21:08:53.489000+00:00,4273.49753173776
2025-08-07T22:08:52.791000+00:00,4273.267604895263
2025-08-07T23:04:11.099000+00:00,4307.605588470593
2025-08-08T00:04:12.917000+00:00,4314.468961001424
2025-08-08T01:04:17.170000+00:00,4300.67293342081
2025-08-08T02:04:54.001000+00:00,4284.242290599175
2025-08-08T03:04:51.549000+00:00,4294.598101821782
2025-08-08T04:04:54.641000+00:00,4335.778676145163
2025-08-08T05:04:53.022000+00:00,4319.432637656872
2025-08-08T06:05:11.240000+00:00,4301.699756712814
2025-08-08T07:04:55.277000+00:00,4313.177682219841
2025-08-08T08:04:49.254000+00:00,4319.3844725452645
2025-08-08T09:04:53.155000+00:00,4292.2372538027075
2025-08-08T10:04:53.016000+00:00,4298.2834586595045
2025-08-08T11:04:52.910000+00:00,4296.577404528385
2025-08-08T12:05:42.543000+00:00,4319.470730392065
2025-08-08T13:04:59.710000+00:00,4291.677044811085
2025-08-08T14:04:59.488000+00:00,4408.132539808672
2025-08-08T15:04:39.723000+00:00,4386.025303927143
2025-08-08T16:04:35.988000+00:00,4352.825919938274
2025-08-08T17:04:40.130000+00:00,4371.74513559458
2025-08-08T18:04:43.140000+00:00,4447.720062959168
2025-08-08T19:04:51.904000+00:00,4460.54487336563
2025-08-08T20:04:42.720000+00:00,4468.023228672202
